2209, 274, 7089, 571
2210, 9153, 7537, 208
2211, 6564, 8305, 222
2212, 3465, 1093, 863
2213, 33, 6629, 320
2214, 6782, 9013, 192
2215, 3058, 3497, 403
2216, 1533, 1581, 223
2217, 779, 8331, 498
2218, 491, 7318, 625
2219, 3905, 3940, 610
2220, 93, 3549, 537
2221, 6642, 4629, 438
2222, 1812, 6809, 797
2223, 8754, 1754, 657
2224, 8171, 8117, 972
2225, 4915, 6372, 845
2226, 9344, 4291, 358
2227, 9094, 7103, 598
2228, 1097, 7107, 73
2229, 5351, 1063, 553
2230, 3784, 5496, 272
2231, 1163, 4876, 735
2232, 8023, 1812, 974
2233, 9964, 4798, 264
2234, 707, 1120, 642
2235, 1519, 6469, 394
2236, 7310, 7002, 506
2237, 8656, 6920, 917
2238, 6635, 7623, 640
2239, 8253, 5045, 803
2240, 6905, 4417, 760
2241, 2719, 1589, 634
2242, 5744, 8926, 763
2243, 6498, 8920, 877
2244, 9624, 3408, 202
2245, 9502, 3206, 202
2246, 6490, 5824, 235
2247, 3580, 1705, 671
2248, 4239, 8410, 12
2249, 4911, 1143, 909
2250, 1729, 4187, 413
2251, 4134, 1473, 645
2252, 8003, 6630, 620
2253, 7933, 1288, 383
2254, 7074, 4703, 728
2255, 3147, 7996, 952
2256, 1188, 8247, 929
2257, 1415, 4683, 909
2258, 6422, 1043, 978
2259, 6232, 5847, 249
2260, 6960, 7036, 498
2261, 5427, 4061, 267
2262, 2635, 4184, 417
2263, 8327, 4342, 779
2264, 2595, 2050, 343
2265, 7741, 8727, 673
2266, 9422, 9276, 186
2267, 2415, 3083, 188
2268, 8405, 3853, 616
2269, 5767, 3183, 877
2270, 2472, 3649, 127
2271, 9758, 6279, 963
2272, 7666, 3469, 496
2273, 2100, 4456, 163
2274, 6831, 6308, 171
2275, 3305, 8249, 260
2276, 567, 9128, 878
2277, 9374, 7319, 454
2278, 1061, 1340, 415
2279, 508, 5688, 345
2280, 7944, 1494, 545
2281, 9136, 2540, 121
2282, 6252, 8701, 366
2283, 8885, 9014, 578
2284, 8766, 2154, 44
2285, 2760, 2162, 271
2286, 3642, 7253, 887
2287, 1175, 3271, 347
2288, 8714, 3316, 186
2289, 4656, 4236, 166
2290, 7161, 8236, 699
2291, 5857, 3241, 418
2292, 348, 6785, 414
2293, 9845, 8083, 488
2294, 2826, 8966, 828
2295, 5254, 3952, 192
2296, 3445, 3309, 324
2297, 8234, 6613, 827
2298, 8447, 1742, 464
2299, 7085, 5077, 539
2300, 5660, 6863, 263
2301, 9036, 5328, 804
2302, 894, 7839, 379
2303, 2279, 9758, 575
2304, 8140, 4415, 305
2305, 5752, 1174, 991
2306, 6323, 1880, 664
2307, 1009, 1042, 696
2308, 8776, 8630, 554
2309, 4964, 3785, 567
2310, 7595, 4180, 882
2311, 2004, 9815, 424
2312, 8374, 3253, 715
2313, 3600, 1357, 213
2314, 9531, 1641, 452
2315, 6548, 9183, 778
2316, 9527, 9077, 51
2317, 7021, 2550, 926
2318, 752, 1949, 51
2319, 7208, 3478, 294
2320, 4347, 7149, 699
2321, 6540, 8185, 976
2322, 6593, 5505, 353
2323, 7095, 6489, 140
2324, 7419, 5374, 717
2325, 6035, 3880, 34
2326, 4431, 8421, 809
2327, 6876, 3581, 87
2328, 712, 4874, 151
2329, 1530, 3876, 515
2330, 5430, 5648, 651
2331, 8486, 9776, 181
2332, 5467, 7360, 776
2333, 8489, 3374, 136
2334, 7478, 9344, 988
2335, 2085, 1309, 778
2336, 1648, 6893, 444
2337, 5516, 9489, 844
2338, 3750, 1189, 366
2339, 1336, 6660, 166
2340, 7846, 6448, 434
2341, 1342, 7938, 171
2342, 5566, 1295, 630
2343, 7510, 5840, 41
2344, 1993, 4029, 484
2345, 8128, 8920, 149
2346, 5536, 7430, 624
2347, 6371, 3713, 33
2348, 4680, 4126, 411
2349, 3611, 8354, 441
2350, 1842, 2161, 859
2351, 5658, 5422, 784
2352, 8297, 2248, 376
2353, 1463, 1166, 455
2354, 8921, 9930, 168
2355, 3634, 2544, 342
2356, 7160, 6923, 392
2357, 5557, 4659, 514
2358, 7023, 6542, 402
2359, 7489, 8342, 627
2360, 793, 2324, 402
2361, 6774, 8198, 979
2362, 9797, 4829, 195
2363, 3962, 6171, 15
2364, 7490, 4356, 99
2365, 6438, 2003, 472
2366, 264, 4841, 461
2367, 3250, 4997, 271
2368, 6090, 8747, 368
2369, 5356, 8119, 765
2370, 488, 4338, 116
2371, 5953, 7703, 882
2372, 5744, 8729, 816
2373, 6167, 5444, 915
2374, 1791, 2533, 208
2375, 4912, 7945, 723
2376, 5804, 7747, 478
2377, 7029, 9315, 143
2378, 5757, 4786, 727
2379, 6053, 8387, 545
2380, 6290, 2096, 579
2381, 3624, 8530, 627
2382, 2276, 9521, 280
2383, 8551, 5194, 546
2384, 3416, 4136, 670
2385, 3422, 9274, 678
2386, 4298, 8093, 878
2387, 3281, 9200, 787
2388, 2697, 5645, 713
2389, 8771, 5232, 848
2390, 5929, 4484, 976
2391, 8936, 1280, 843
2392, 8807, 8942, 598
2393, 7661, 5052, 653
2394, 928, 1126, 856
2395, 6645, 3037, 372
2396, 8271, 3233, 542
2397, 1770, 1469, 45
2398, 1566, 1757, 279
2399, 2830, 2522, 585
2400, 2065, 3063, 423
2401, 8532, 5980, 879
2402, 2294, 3406, 274
2403, 4558, 5748, 596
2404, 748, 1077, 839
2405, 1715, 6768, 917
2406, 6916, 6357, 603
2407, 7195, 3314, 993
2408, 8335, 5719, 857
2409, 5102, 8572, 406
2410, 5458, 7887, 869
2411, 9419, 1898, 851
2412, 1764, 9955, 105
2413, 9849, 5696, 556
2414, 1848, 3236, 498
2415, 4526, 2565, 403
2416, 4932, 2382, 199
2417, 6306, 7033, 17
2418, 1109, 4992, 236
2419, 8229, 7531, 302
2420, 6343, 5174, 190
2421, 3510, 3890, 60
2422, 9757, 5307, 303
2423, 5726, 6262, 886
2424, 6396, 6823, 648
2425, 8370, 2818, 250
2426, 7633, 9025, 451
2427, 636, 2690, 729
2428, 6854, 9235, 339
2429, 3775, 7851, 482
2430, 196, 8243, 386
2431, 6611, 2790, 534
2432, 2075, 8805, 645
2433, 1496, 2932, 284
2434, 1643, 4909, 858
2435, 8450, 4145, 447
2436, 9573, 4594, 52
2437, 9445, 8865, 14
2438, 6168, 2752, 772
2439, 5291, 2765, 1000
2440, 9462, 3831, 661
2441, 3480, 2376, 736
2442, 1764, 3278, 844
2443, 2694, 8809, 456
2444, 3907, 7427, 432
2445, 4035, 7392, 480
2446, 9927, 1088, 676
2447, 4402, 8494, 663
2448, 8204, 5413, 952
2449, 2551, 8494, 341
2450, 3543, 7040, 486
2451, 6937, 6698, 560
2452, 9871, 4333, 33
2453, 6778, 1087, 224
2454, 5824, 8410, 594
2455, 6684, 5588, 968
2456, 8856, 5506, 548
2457, 8540, 2285, 775
2458, 5132, 2142, 208
2459, 5745, 2402, 994
2460, 5852, 5177, 470
2461, 4628, 7367, 985
2462, 4781, 7486, 740
2463, 2641, 6710, 506
2464, 3213, 5513, 26
2465, 5995, 6928, 515
2466, 91, 5734, 899
2467, 1877, 6963, 498
2468, 6258, 7212, 787
2469, 3855, 5246, 134
2470, 7744, 2784, 791
2471, 2892, 9260, 411
2472, 7026, 8154, 874
2473, 9882, 9298, 804
2474, 829, 5214, 913
2475, 3351, 7239, 314
2476, 5743, 9666, 626
2477, 69, 8620, 781
2478, 6062, 7971, 474
2479, 6907, 8446, 303
2480, 899, 1138, 628
2481, 3051, 4056, 785
2482, 946, 2891, 687
2483, 6012, 9278, 519
2484, 4032, 4365, 991
2485, 9936, 8793, 629
2486, 8053, 5087, 25
2487, 3546, 8283, 588
2488, 5200, 3204, 340
2489, 5017, 7475, 608
2490, 4535, 3255, 685
2491, 9196, 5712, 173
2492, 4551, 8256, 932
2493, 2025, 2248, 22
2494, 6192, 4246, 641
2495, 7127, 7684, 250
2496, 4727, 4481, 698
2497, 8001, 1723, 509
2498, 453, 8330, 702
2499, 1307, 4228, 647
2500, 5056, 7970, 926
2501, 5058, 3031, 877
2502, 4276, 6906, 743
2503, 1162, 7321, 173
2504, 6106, 9864, 80
2505, 550, 3882, 460
2506, 5638, 7289, 800
2507, 5739, 8002, 383
2508, 8380, 5423, 811
2509, 1633, 1331, 488
2510, 3749, 1964, 466
2511, 4150, 5293, 882
2512, 9923, 6635, 984
2513, 3658, 8055, 443
2514, 4247, 2421, 677
2515, 9389, 2885, 887
2516, 6398, 8929, 754
2517, 7510, 8393, 179
2518, 5312, 1126, 548
2519, 6686, 9037, 968
2520, 32, 5436, 805
2521, 5685, 5863, 794
2522, 7907, 9766, 513
2523, 658, 6807, 951
2524, 6813, 7525, 430
2525, 450, 4789, 639
2526, 4871, 2381, 804
2527, 8790, 5001, 509
2528, 5876, 9187, 486
2529, 2304, 2543, 565
2530, 9034, 2146, 825
2531, 4387, 5357, 870
2532, 7868, 4729, 260
2533, 5036, 4081, 125
2534, 6311, 2535, 143
2535, 4856, 2808, 253
2536, 3185, 3858, 358
2537, 4640, 3317, 562
2538, 2882, 1695, 984
2539, 517, 9764, 255
2540, 8572, 2271, 205
2541, 7676, 7908, 904
2542, 6597, 2766, 896
2543, 3412, 4567, 829
2544, 6707, 8573, 199
2545, 7262, 7438, 146
2546, 4261, 9947, 334
2547, 7544, 3477, 444
2548, 8563, 8968, 559
2549, 5661, 6642, 975
2550, 5334, 4439, 401
2551, 1552, 3344, 323
2552, 5804, 7407, 55
2553, 4504, 1432, 73
2554, 9066, 3655, 962
2555, 8492, 9867, 541
2556, 3529, 3593, 174
2557, 8902, 4298, 78
2558, 5973, 8928, 119
2559, 7456, 6659, 870
2560, 4335, 5539, 549
2561, 728, 6368, 316
2562, 174, 4282, 478
2563, 606, 4292, 926
2564, 149, 6069, 828
2565, 5166, 7258, 597
2566, 3868, 9065, 734
2567, 6431, 2594, 258
2568, 459, 7946, 195
2569, 2913, 7709, 862
2570, 9778, 4044, 751
2571, 5163, 1679, 317
2572, 8128, 7818, 52
2573, 1675, 5321, 138
2574, 2699, 5387, 263
2575, 6889, 8544, 34
2576, 7098, 4235, 143
2577, 3705, 7074, 697
2578, 771, 4116, 709
2579, 3297, 6599, 711
2580, 3489, 1481, 883
2581, 3138, 6116, 679
2582, 935, 5753, 974
2583, 2223, 5186, 317
2584, 5735, 6021, 715
2585, 6727, 5023, 926
2586, 2365, 2535, 918
2587, 157, 2126, 109
2588, 6093, 9419, 465
2589, 1636, 7965, 969
2590, 5722, 7789, 634
2591, 6046, 7742, 664
2592, 1740, 2047, 926
2593, 6782, 8977, 53
2594, 1390, 6648, 660
2595, 7779, 3761, 447
2596, 6804, 5310, 990
2597, 2962, 5045, 747
2598, 6865, 4174, 635
2599, 7170, 5998, 301
2600, 8156, 8992, 601
2601, 4472, 1313, 33
2602, 8186, 5671, 302
2603, 7171, 5996, 301
2604, 8003, 6096, 739
2605, 5562, 4417, 612
2606, 6903, 7725, 796
2607, 1505, 4762, 296
2608, 1514, 7878, 212
2609, 2143, 8183, 558
2610, 4082, 6984, 301
2611, 2688, 2503, 877
2612, 9005, 6626, 509
2613, 8704, 2375, 562
2614, 8711, 3319, 864
2615, 3803, 9023, 862
2616, 3871, 5947, 993
2617, 9693, 7948, 517
2618, 1606, 2312, 293
2619, 1139, 4385, 17
2620, 3835, 2836, 639
2621, 7111, 7612, 550
2622, 4265, 6230, 757
2623, 6261, 9714, 211
2624, 7918, 5932, 525
2625, 9491, 5948, 451
2626, 6554, 9258, 670
2627, 8505, 9770, 481
2628, 2979, 7652, 785
2629, 2025, 7012, 38
2630, 7381, 7597, 513
2631, 8816, 9462, 957
2632, 3940, 4180, 26
2633, 1474, 4806, 624
2634, 7356, 8042, 418
2635, 5110, 2825, 857
2636, 497, 4943, 150
2637, 8788, 9634, 869
2638, 788, 3078, 141
2639, 4087, 9034, 111
2640, 4145, 6622, 238
2641, 4396, 3173, 586
2642, 8697, 2291, 97
2643, 8096, 4704, 952
2644, 2863, 8184, 57
2645, 6692, 1021, 136
2646, 3802, 2093, 810
2647, 726, 4469, 582
2648, 5224, 7098, 473
2649, 715, 3655, 627
2650, 113, 8565, 154
2651, 7485, 1297, 851
2652, 593, 7988, 835
2653, 2620, 8248, 223
2654, 395, 5984, 229
2655, 5125, 2383, 107
2656, 8540, 9365, 617
2657, 2992, 4469, 479
2658, 9062, 6384, 346
2659, 7980, 2359, 31
2660, 9108, 7825, 612
2661, 3066, 1706, 510
2662, 189, 7584, 489
2663, 3501, 5571, 889
2664, 5208, 9695, 15
2665, 6356, 9078, 716
2666, 8954, 5186, 230
2667, 8608, 5519, 551
2668, 4836, 1436, 242
2669, 6390, 7827, 23
2670, 9823, 4224, 693
2671, 6714, 1290, 130
2672, 6094, 3146, 125
2673, 3263, 2509, 231
2674, 13, 8455, 670
2675, 9537, 5454, 351
2676, 7551, 2897, 801
2677, 2766, 2339, 745
2678, 199, 8735, 921
2679, 1308, 2151, 587
2680, 9990, 6693, 643
2681, 1704, 9329, 971
2682, 1519, 5788, 548
2683, 3833, 6981, 18
2684, 206, 9549, 758
2685, 9539, 4290, 597
2686, 4018, 4102, 205
2687, 6463, 7990, 435
2688, 7640, 7380, 137
2689, 4085, 7591, 600
2690, 4156, 8035, 691
2691, 1787, 7657, 782
2692, 5882, 4791, 243
2693, 9392, 6536, 554
2694, 4419, 5629, 144
2695, 7236, 2392, 95
2696, 5437, 8984, 403
2697, 8883, 3812, 995
2698, 1443, 2538, 625
2699, 9413, 6003, 97
2700, 2202, 4762, 303
2701, 6488, 7185, 499
2702, 3309, 9197, 379
2703, 7396, 4653, 191
2704, 6989, 3447, 329
2705, 1749, 9260, 739
2706, 2479, 2697, 61
2707, 6288, 6985, 59
2708, 5486, 7322, 138
2709, 1549, 4572, 124
2710, 8384, 1662, 586
2711, 8289, 2303, 34
2712, 8400, 9738, 327
2713, 2258, 2455, 920
2714, 4198, 8965, 248
2715, 462, 9724, 769
2716, 5584, 2925, 577
2717, 4872, 5397, 948
2718, 4260, 5207, 183
2719, 4506, 2501, 947
2720, 1088, 8588, 662
2721, 5619, 6678, 236
2722, 2577, 9753, 887
2723, 3832, 5459, 988
2724, 384, 2377, 953
2725, 5970, 6543, 844
2726, 2376, 7343, 789
2727, 7403, 6360, 253
2728, 2188, 4713, 979
2729, 9449, 7214, 925
2730, 2234, 7706, 187
2731, 1298, 1908, 399
2732, 5312, 5492, 99
2733, 5660, 1214, 839
2734, 8931, 1249, 574
2735, 6494, 7208, 456
2736, 4222, 4601, 150
2737, 9180, 3146, 391
2738, 7767, 6364, 314
2739, 4229, 6682, 380
2740, 1478, 2449, 694
2741, 772, 4295, 404
2742, 1759, 5614, 185
2743, 5628, 7356, 900
2744, 9020, 8498, 191
2745, 9424, 9068, 205
2746, 2082, 8588, 831
2747, 6000, 3825, 757
2748, 9172, 1992, 486
2749, 966, 5503, 921
2750, 8405, 8835, 58
2751, 7418, 1818, 68
2752, 6826, 1683, 687
2753, 897, 7371, 686
2754, 2774, 1685, 315
2755, 3000, 8849, 148
2756, 3934, 7674, 285
2757, 2919, 4880, 852
2758, 5618, 1132, 297
2759, 4392, 6139, 773
2760, 3435, 5755, 392
2761, 930, 6536, 56
2762, 1800, 5490, 985
2763, 413, 8740, 275
2764, 3716, 6755, 145
2765, 1183, 4590, 752
2766, 7633, 8878, 789
2767, 9173, 2533, 479
2768, 2598, 1529, 891
2769, 162, 8525, 79
2770, 1237, 1359, 805
2771, 1036, 7292, 194
2772, 9849, 5593, 695
2773, 9098, 5845, 86
2774, 2066, 7515, 203
2775, 5576, 5526, 521
2776, 236, 6976, 639
2777, 4033, 7294, 563
2778, 8438, 7683, 679
2779, 1664, 1468, 958
2780, 4462, 4722, 257
2781, 821, 2060, 800
2782, 7736, 8170, 478
2783, 9842, 7279, 502
2784, 9182, 1563, 875
2785, 5115, 6552, 18
2786, 6267, 1104, 360
2787, 6805, 2400, 41
2788, 6245, 7030, 766
2789, 1983, 7943, 213
2790, 725, 3901, 55
2791, 9070, 9360, 446
2792, 2533, 2889, 439
2793, 9939, 9797, 802
2794, 1151, 1901, 597
2795, 8930, 9823, 957
2796, 1811, 9550, 168
2797, 8620, 8953, 473
2798, 2509, 1241, 105
2799, 5447, 8602, 551
2800, 966, 5958, 824
2801, 2785, 6084, 192
2802, 3292, 4661, 491
2803, 8912, 6050, 645
2804, 247, 7459, 904
2805, 519, 1429, 877
2806, 1250, 9064, 1000
2807, 3330, 2269, 951
2808, 3887, 9246, 554
2809, 2464, 8306, 260
2810, 491, 5024, 400
2811, 4146, 1175, 294
2812, 8897, 1151, 80
2813, 442, 5415, 51
2814, 2984, 7602, 358
2815, 368, 1576, 734
2816, 8049, 9438, 857
2817, 7314, 4747, 599
2818, 3450, 2717, 56
2819, 6259, 8753, 383
2820, 9274, 9897, 662
2821, 6213, 7052, 490
2822, 9842, 8336, 731
2823, 8256, 5227, 175
2824, 3953, 5453, 869
2825, 1074, 4426, 807
2826, 1221, 4905, 28
2827, 7860, 3174, 126
2828, 6249, 3349, 489
2829, 9499, 6105, 1000
2830, 9144, 5074, 673
2831, 9349, 4912, 358
2832, 1125, 7921, 510
2833, 7292, 3010, 66
2834, 1089, 2798, 202
2835, 2733, 4379, 127
2836, 4785, 2326, 325
2837, 7956, 7903, 273
2838, 444, 2808, 985
2839, 2588, 9853, 885
2840, 265, 1415, 524
2841, 5631, 9778, 621
2842, 1277, 6000, 574
2843, 2643, 6453, 948
2844, 4796, 9385, 280
2845, 9154, 9062, 398
2846, 5994, 4752, 146
2847, 6701, 7129, 999
2848, 2108, 5614, 320
2849, 2421, 6804, 158
2850, 9412, 5850, 440
2851, 276, 9322, 647
2852, 1187, 9185, 374
2853, 9454, 1524, 414
2854, 1562, 2430, 604
2855, 8428, 8842, 982
2856, 8280, 8244, 39
2857, 2924, 9679, 863
2858, 5698, 7290, 414
2859, 5579, 6078, 583
2860, 6161, 5382, 403
2861, 7364, 8879, 866
2862, 6421, 4343, 263
2863, 3250, 7298, 65
2864, 4960, 4055, 333
2865, 7759, 6657, 326
2866, 1926, 2023, 811
2867, 2510, 4252, 13
2868, 4028, 4951, 445
2869, 9188, 6091, 295
2870, 7783, 4027, 329
2871, 4888, 9607, 747
2872, 8329, 2149, 663
2873, 4066, 4620, 318
2874, 7414, 6087, 806
2875, 8267, 1602, 851
2876, 3427, 2867, 972
2877, 3310, 5295, 163
2878, 4216, 3517, 730
2879, 4015, 3330, 997
2880, 7611, 9946, 680
2881, 6254, 7869, 706
2882, 1496, 9478, 918
2883, 9972, 4221, 575
2884, 3136, 9480, 300
2885, 7808, 8044, 77
2886, 5256, 3730, 919
2887, 8721, 2460, 947
2888, 5525, 5250, 841
2889, 7780, 6463, 903
2890, 3856, 4596, 240
2891, 6232, 9976, 117
2892, 8923, 4275, 982
2893, 5180, 1884, 57
2894, 4209, 6626, 975
2895, 6240, 7737, 77
2896, 2636, 8972, 619
2897, 9095, 4951, 489
2898, 4442, 7250, 824
2899, 5723, 5777, 687
2900, 9275, 5655, 847
2901, 5687, 7434, 261
2902, 981, 7359, 282
2903, 6770, 2166, 31
2904, 6069, 2105, 460
2905, 8841, 6208, 422
2906, 4765, 3228, 797
2907, 4446, 4056, 624
2908, 3385, 3811, 448
2909, 7864, 8675, 657
2910, 8828, 8310, 753
2911, 9640, 9708, 497
2912, 9339, 3283, 761
2913, 5747, 5576, 720
2914, 6804, 1844, 164
2915, 9499, 6075, 801
2916, 2442, 9034, 254
2917, 266, 2063, 479
2918, 7047, 4398, 771
2919, 2809, 8021, 54
2920, 2629, 1073, 209
2921, 4427, 3999, 437
2922, 6794, 6161, 957
2923, 756, 3669, 176
2924, 8792, 1837, 550
2925, 6182, 8856, 678
2926, 5339, 7395, 995
2927, 1466, 6152, 718
2928, 7081, 1619, 340
2929, 324, 3307, 179
2930, 4715, 5394, 536
2931, 4000, 9534, 387
2932, 498, 9864, 398
2933, 8052, 1399, 233
2934, 4214, 7554, 622
2935, 3818, 5909, 730
2936, 2333, 5325, 586
2937, 7470, 8026, 491
2938, 4871, 9836, 218
2939, 4706, 5825, 971
2940, 7802, 9516, 473
2941, 809, 8564, 290
2942, 5096, 7519, 412
2943, 4707, 4830, 853
2944, 6424, 5330, 722
2945, 5165, 6541, 388
2946, 1520, 6095, 613
2947, 9144, 7830, 131
2948, 3555, 7213, 477
2949, 8820, 6925, 340
2950, 9276, 3083, 670
2951, 8132, 4532, 314
2952, 7445, 1065, 912
2953, 695, 8960, 787
2954, 3740, 3519, 114
2955, 6422, 9846, 70
2956, 2972, 1664, 840
2957, 2894, 7528, 98
2958, 1415, 9152, 947
2959, 624, 6803, 736
2960, 4600, 1923, 163
2961, 1233, 4682, 161
2962, 8834, 9968, 338
2963, 165, 5232, 317
2964, 4378, 1623, 488
2965, 8907, 9597, 644
2966, 6761, 7407, 725
2967, 6268, 9051, 38
2968, 3755, 2606, 252
2969, 8086, 1612, 883
2970, 8789, 7546, 925
2971, 5210, 5515, 543
2972, 2042, 5692, 988
2973, 1693, 1384, 679
2974, 9481, 1177, 223
2975, 2790, 7936, 402
2976, 4106, 8954, 627
2977, 3787, 6315, 448
2978, 752, 3411, 640
2979, 9368, 8527, 605
2980, 2263, 3670, 709
2981, 5321, 5079, 843
2982, 8361, 2209, 179
2983, 7237, 4316, 859
2984, 9463, 3694, 290
2985, 8002, 1569, 121
2986, 3599, 5751, 100
2987, 1598, 4108, 900
2988, 9856, 2031, 94
2989, 1466, 9407, 567
2990, 9642, 2718, 444
2991, 6140, 3893, 957
2992, 8610, 4689, 550
2993, 4098, 5597, 606
2994, 1069, 4686, 387
2995, 4103, 4419, 55
2996, 6134, 1913, 651
2997, 7894, 1994, 46
2998, 5937, 4252, 298
2999, 4666, 6887, 561
3000, 6377, 9563, 73
3001, 9215, 4106, 338
3002, 4186, 8938, 615
3003, 7829, 2140, 272
3004, 4598, 9417, 208
3005, 5458, 2849, 790
3006, 879, 8832, 223
3007, 6694, 9758, 577
3008, 2302, 2182, 891
3009, 7760, 6134, 790
3010, 7656, 4087, 505
3011, 4699, 2143, 139
3012, 3357, 3617, 695
3013, 4555, 5337, 705
3014, 5012, 1385, 953
3015, 3247, 1797, 54
3016, 6918, 5010, 706
3017, 1917, 3184, 727
3018, 6563, 3934, 173
3019, 7081, 3515, 278
3020, 4193, 3734, 477
3021, 4192, 3128, 357
3022, 4247, 4070, 41
3023, 1845, 8216, 600
3024, 1398, 7707, 960
3025, 3768, 2762, 225
3026, 1564, 4168, 307
3027, 7138, 8110, 265
3028, 3327, 8541, 732
3029, 3527, 4123, 707
3030, 4808, 1580, 21
3031, 8295, 8747, 103
3032, 1044, 7730, 908
3033, 6632, 9106, 671
3034, 1622, 9354, 870
3035, 3534, 3712, 669
3036, 1047, 1092, 863
3037, 6079, 5494, 666
3038, 2945, 7234, 180
3039, 6723, 9550, 98
3040, 6922, 2186, 189
3041, 5275, 3710, 881
3042, 2607, 2592, 156
3043, 6565, 4458, 766
3044, 4023, 6490, 883
3045, 1004, 6170, 423
3046, 911, 7124, 92
3047, 3072, 7874, 606
3048, 3169, 2741, 285
3049, 5813, 6244, 688
3050, 7257, 7090, 333
3051, 821, 1048, 185
3052, 1175, 6145, 779
3053, 8624, 5422, 592
3054, 5070, 1832, 440
3055, 3697, 5824, 623
3056, 6474, 9653, 938
3057, 6517, 3561, 354
3058, 4063, 8524, 94
3059, 5161, 8702, 248
3060, 3368, 5004, 329
3061, 293, 4635, 911
3062, 6815, 3087, 181
3063, 9301, 6029, 415
3064, 9074, 6300, 427
3065, 8863, 5665, 567
3066, 7296, 4460, 493
3067, 1969, 7124, 265
3068, 3026, 8176, 618
3069, 5403, 7440, 357
3070, 6835, 5699, 356
3071, 1968, 3510, 835
3072, 1154, 4006, 872
3073, 1509, 6688, 643
3074, 8929, 9833, 936
3075, 7951, 7660, 714
3076, 5698, 4015, 31
3077, 9368, 4511, 608
3078, 7756, 5793, 463
3079, 2958, 8228, 986
3080, 9496, 3574, 38
3081, 3181, 6560, 297
3082, 7258, 3946, 287
3083, 8561, 7847, 744
3084, 3746, 5355, 879
3085, 4824, 7890, 221
3086, 2034, 7347, 783
3087, 4734, 7867, 402
3088, 242, 1937, 66
3089, 1089, 9100, 151
3090, 7549, 3124, 861
3091, 4019, 4038, 33
3092, 1252, 7230, 711
3093, 102, 7503, 956
3094, 1390, 1647, 993
3095, 8961, 8280, 905
3096, 9960, 5550, 835
3097, 7337, 5389, 255
3098, 633, 1453, 307
3099, 8863, 2582, 214
3100, 5257, 2696, 566
3101, 1262, 2614, 73
3102, 4427, 7542, 973
3103, 9984, 8656, 176
3104, 64, 1741, 215
3105, 1899, 1555, 808
3106, 3863, 2791, 41
3107, 3211, 5687, 512
3108, 4140, 3957, 566
3109, 9359, 5326, 474
3110, 6559, 6295, 449
3111, 5446, 2096, 493
3112, 5308, 5581, 309
3113, 7997, 6640, 332
3114, 8568, 1995, 807
3115, 4158, 6893, 779
3116, 1421, 8207, 243
3117, 460, 3714, 118
3118, 5575, 2445, 976
3119, 8809, 5453, 511
3120, 2358, 4874, 324
3121, 5314, 5672, 144
3122, 9698, 6423, 461
3123, 8091, 5291, 743
3124, 2173, 7014, 684
3125, 2736, 7474, 637
3126, 3942, 9179, 337
3127, 5877, 3086, 603
3128, 6753, 8989, 913
3129, 5143, 9140, 138
3130, 5074, 9877, 289
3131, 1532, 2653, 234
3132, 7652, 2627, 782
3133, 2609, 2253, 757
3134, 9975, 5128, 99
3135, 1471, 6653, 595
3136, 8345, 9270, 706
3137, 4614, 8808, 741
3138, 9751, 4781, 146
3139, 7775, 3348, 282
3140, 6709, 6161, 726
3141, 4863, 9227, 267
3142, 6732, 8040, 91
3143, 6822, 9973, 218
3144, 1558, 3093, 346
3145, 9337, 6955, 51
3146, 4592, 2721, 645
3147, 6404, 3618, 988
3148, 9661, 8534, 952
3149, 1578, 5981, 16
3150, 4762, 4592, 543
3151, 4764, 5424, 446
3152, 6640, 5853, 517
3153, 9990, 7864, 472
3154, 590, 6192, 740
3155, 8607, 2914, 172
3156, 9993, 9849, 454
3157, 3142, 9810, 482
3158, 1276, 7490, 646
3159, 9469, 9757, 165
3160, 9056, 2128, 477
3161, 8559, 6908, 895
3162, 1973, 6739, 554
3163, 6455, 1308, 241
3164, 4141, 3109, 118
3165, 7709, 5740, 725
3166, 8641, 6186, 825
3167, 8792, 6611, 407
3168, 2683, 4386, 888
3169, 6291, 8700, 703
3170, 4849, 7206, 615
3171, 4388, 4824, 268
3172, 2889, 2932, 511
3173, 3604, 2793, 934
3174, 8584, 7091, 59
3175, 354, 3639, 555
3176, 991, 9207, 456
3177, 3482, 6778, 665
3178, 5151, 1972, 600
3179, 3021, 3342, 485
3180, 6528, 9494, 215
3181, 3089, 3194, 595
3182, 2039, 6030, 843
3183, 645, 6469, 884
3184, 5120, 2988, 903
3185, 2055, 7182, 347
3186, 3783, 4188, 76
3187, 1366, 4214, 201
3188, 3143, 2275, 58
3189, 8963, 8607, 517
3190, 3211, 8252, 52
3191, 3524, 3402, 514
3192, 2611, 9411, 312
3193, 2866, 6042, 842
3194, 3890, 5391, 300
3195, 8856, 5878, 621
3196, 1006, 8645, 433
3197, 609, 2637, 442
3198, 1488, 7019, 845
3199, 7131, 2175, 885
3200, 3353, 1578, 395
3201, 5110, 5980, 436
3202, 3122, 8390, 288
3203, 2250, 7128, 899
3204, 1996, 2448, 932
3205, 2532, 2714, 790
3206, 8792, 4843, 164
3207, 5611, 9522, 810
3208, 3527, 6856, 806
3209, 1432, 1956, 797
3210, 9665, 8171, 736
3211, 601, 9774, 234
3212, 6688, 8115, 295
3213, 4278, 1541, 85
3214, 6238, 7732, 516
